COL1 TIME FRAME ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	 LACC_X LACC_Y	LACC_Z	 QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 1.79 179 -0.024 -8.342 5.009 -0.003 -0.010 0.007 64.308 4223.798 695.847 0.070 -0.032 0.082 -0.49 -0 0 0.87
1 1.80 180 -0.091 -8.409 5.066 -0.028 -0.037 0.018 64.308 4223.798 695.847 0.136 0.035 0.024 -0.49 -0 0 0.87
1 1.81 181 0.010 -8.634 5.004 -0.033 -0.052 0.032 -55.464 4148.697 770.798 0.035 0.260 0.086 -0.49 -0 0 0.87
1 1.82 182 0.139 -8.538 5.109 -0.042 -0.066 0.042 -55.464 4148.697 770.798 -0.094 0.163 -0.021 -0.49 -0 0 0.87
1 1.83 183 0.187 -8.476 5.138 -0.045 -0.074 0.053 49.318 4163.837 710.837 -0.142 0.099 -0.052 -0.49 -0 0 0.87
1 1.84 184 0.254 -8.581 5.287 -0.044 -0.059 0.051 94.289 4223.798 725.827 -0.208 0.203 -0.203 -0.49 -0 0 0.87
1 1.85 185 0.306 -8.505 5.220 -0.027 -0.039 0.047 94.289 4223.798 725.827 -0.261 0.125 -0.138 -0.49 -0 0 0.87
1 1.86 186 0.168 -8.414 5.205 -0.004 0.005 0.050 -115.575 4178.828 695.847 -0.123 0.035 -0.123 -0.49 -0 0 0.87
1 1.87 187 0.225 -8.418 5.215 0.010 0.048 0.030 -115.575 4178.828 695.847 -0.183 0.041 -0.130 -0.49 -0 0 0.87
1 1.88 188 0.225 -8.442 5.071 0.034 0.059 0.017 -145.555 4133.707 785.788 -0.185 0.066 0.016 -0.49 -0 0 0.87
1 1.89 189 0.187 -8.356 4.951 0.051 0.061 0.007 -145.555 4133.707 785.788 -0.149 -0.018 0.140 -0.49 -0 0 0.87
1 1.90 190 0.048 -8.476 4.994 0.036 0.034 0.001 49.318 4088.736 755.808 -0.012 0.105 0.101 -0.49 -0 0 0.87
1 1.91 191 0.034 -8.452 5.224 0.034 0.005 -0.005 -10.493 4223.798 620.746 0.001 0.083 -0.124 -0.49 -0 0 0.87
1 1.92 192 -0.014 -8.524 5.109 0.021 -0.018 -0.017 -10.493 4223.798 620.746 0.050 0.158 -0.006 -0.49 -0 0 0.87
1 1.93 193 0.043 -8.442 5.047 -0.001 -0.045 -0.004 -55.464 4148.697 770.798 -0.004 0.079 0.062 -0.49 -0 0 0.87
1 1.94 194 0.072 -8.543 5.176 -0.030 -0.036 0.007 -55.464 4148.697 770.798 -0.030 0.180 -0.067 -0.49 -0 0 0.87
1 1.95 195 0.062 -8.557 5.181 -0.067 -0.017 0.014 -85.594 4148.697 695.847 -0.021 0.194 -0.074 -0.49 -0 0 0.87
1 1.96 196 -0.086 -8.600 5.167 -0.089 -0.012 0.026 -85.594 4148.697 695.847 0.128 0.234 -0.063 -0.49 -0 0 0.87
1 1.97 197 -0.048 -8.552 5.076 -0.090 0.008 0.035 -25.483 4013.785 860.739 0.087 0.183 0.022 -0.49 -0 0 0.87
1 1.98 198 -0.005 -8.533 5.148 -0.066 0.011 0.045 244.341 4223.798 800.778 0.041 0.161 -0.055 -0.49 -0 0 0.87
1 1.99 199 0.024 -8.648 5.081 -0.043 0.013 0.042 244.341 4223.798 800.778 0.009 0.273 0.008 -0.49 -0 0 0.87
1 2.00 200 0.034 -8.686 5.172 -0.038 0.009 0.023 -70.454 4088.736 860.739 -0.007 0.308 -0.088 -0.49 -0 0 0.87
1 2.01 201 0.139 -8.710 5.157 -0.022 0.001 0.027 -70.454 4088.736 860.739 -0.113 0.331 -0.075 -0.49 -0 0 0.87
1 2.02 202 0.086 -8.634 5.224 -0.003 -0.015 0.005 -25.483 4208.808 680.856 -0.060 0.254 -0.143 -0.49 -0 0 0.87
1 2.03 203 0.048 -8.648 5.263 -0.018 0.002 0.007 -25.483 4208.808 680.856 -0.022 0.269 -0.181 -0.49 -0 0 0.87
1 2.04 204 0.139 -8.562 5.229 -0.002 -0.004 -0.003 49.318 4133.707 710.837 -0.111 0.183 -0.147 -0.49 -0 0 0.87
1 2.05 205 0.043 -8.610 5.181 -0.005 -0.005 0.001 -25.483 4088.736 755.808 -0.015 0.231 -0.098 -0.49 -0 0 0.87
1 2.06 206 0.148 -8.509 5.287 -0.019 0.008 0.002 -25.483 4088.736 755.808 -0.119 0.131 -0.203 -0.49 -0 0 0.87
1 2.07 207 0.053 -8.457 5.224 -0.037 0.010 0.015 -70.454 4208.808 785.788 -0.023 0.079 -0.140 -0.49 -0 0 0.87
1 2.08 208 -0.034 -8.346 5.162 -0.072 0.019 0.026 4.347 4133.707 710.837 0.061 -0.033 -0.080 -0.49 -0 -0 0.87
1 2.09 209 -0.168 -8.351 5.148 -0.101 0.011 0.044 4.347 4283.759 710.837 0.192 -0.030 -0.069 -0.49 -0 -0 0.87
1 2.10 210 -0.125 -8.275 4.951 -0.115 0.012 0.043 4.347 4283.759 710.837 0.144 -0.110 0.121 -0.49 -0 0 0.87
1 2.11 211 -0.034 -8.481 5.148 -0.094 -0.001 0.054 -100.584 4163.837 890.870 0.049 0.091 -0.082 -0.49 -0 -0 0.87
1 2.12 212 -0.014 -8.414 5.172 -0.054 -0.013 0.048 49.318 4043.766 785.788 0.026 0.021 -0.111 -0.49 -0 0 0.87
1 2.13 213 -0.081 -8.409 5.186 -0.036 -0.019 0.046 49.318 4043.766 785.788 0.090 0.015 -0.128 -0.49 -0 0 0.87
1 2.14 214 -0.091 -8.500 5.167 -0.008 -0.010 0.045 19.337 4103.727 800.778 0.097 0.105 -0.111 -0.49 -0 0 0.87
1 2.15 215 -0.005 -8.509 5.229 0.016 -0.010 0.025 49.318 4208.808 755.808 0.006 0.117 -0.169 -0.49 -0 0 0.87
1 2.16 216 0.014 -8.447 5.258 0.000 0.011 0.017 -25.483 4133.707 755.808 -0.015 0.056 -0.195 -0.49 -0 0 0.87
1 2.17 217 -0.005 -8.524 5.224 -0.016 0.014 0.007 -25.483 4133.707 755.808 0.004 0.135 -0.159 -0.49 -0 0 0.87
1 2.18 218 0.010 -8.308 5.172 -0.016 0.023 -0.002 79.298 4043.766 755.808 -0.011 -0.080 -0.105 -0.49 -0 0 0.87
1 2.19 219 -0.038 -8.447 5.181 -0.010 0.007 -0.003 4.347 4133.707 635.736 0.037 0.059 -0.113 -0.49 -0 0 0.87
1 2.20 220 -0.096 -8.342 5.047 -0.017 -0.017 0.007 4.347 4133.707 635.736 0.095 -0.046 0.022 -0.49 -0 0 0.87
1 2.21 221 -0.101 -8.533 5.085 -0.041 -0.031 0.002 -10.493 4178.828 665.866 0.100 0.146 -0.016 -0.49 -0 0 0.87
1 2.22 222 0.081 -8.686 5.023 -0.051 -0.045 0.027 124.269 4043.766 890.870 -0.081 0.297 0.042 -0.49 -0 0 0.87
1 2.23 223 0.024 -8.710 5.071 -0.042 -0.047 0.035 -70.454 4088.736 710.837 -0.023 0.319 -0.009 -0.49 -0 0 0.87
1 2.24 224 0.192 -8.792 5.124 -0.020 -0.040 0.036 -70.454 4088.736 710.837 -0.190 0.400 -0.063 -0.49 -0 0 0.87
1 2.25 225 -0.062 -8.864 5.129 0.013 -0.019 0.046 19.337 4103.727 770.798 0.064 0.471 -0.068 -0.49 -0 0 0.87
1 2.26 226 0.043 -8.888 5.234 0.031 -0.012 0.056 -70.454 4283.759 785.788 -0.044 0.496 -0.172 -0.49 -0 0 0.87
1 2.27 227 0.014 -8.667 5.263 0.015 0.024 0.056 -70.454 4283.759 785.788 -0.019 0.277 -0.198 -0.49 -0 0 0.87
1 2.28 228 -0.077 -8.686 5.066 0.002 0.058 0.052 49.318 4238.789 755.808 0.069 0.298 -0.000 -0.49 -0 0 0.87
1 2.29 229 0.077 -8.567 5.038 -0.021 0.060 0.042 19.337 4103.727 725.827 -0.090 0.179 0.030 -0.49 0 0 0.87
1 2.30 230 -0.072 -8.682 5.076 -0.018 0.074 0.039 49.318 4208.808 635.736 0.047 0.293 -0.010 -0.49 0 0 0.87
1 2.31 231 -0.057 -8.562 5.014 -0.014 0.061 0.035 49.318 4208.808 635.736 0.027 0.173 0.052 -0.49 0 0 0.87
1 2.32 232 0.019 -8.634 4.942 -0.011 0.024 0.027 -10.493 4103.727 845.749 -0.054 0.244 0.123 -0.49 0 0 0.87
1 2.33 233 -0.024 -8.533 5.004 0.017 -0.003 0.027 -55.464 4028.775 770.798 -0.012 0.144 0.061 -0.49 0 0 0.87
1 2.34 234 0.168 -8.533 5.157 0.035 -0.023 0.038 -55.464 4028.775 770.798 -0.205 0.145 -0.091 -0.49 0 0 0.87
1 2.35 235 0.067 -8.658 5.205 0.032 -0.020 0.039 94.289 4178.828 725.827 -0.105 0.271 -0.136 -0.49 0 0 0.87
1 2.36 236 0.244 -8.725 5.253 0.020 -0.006 0.046 -70.454 4133.707 605.755 -0.282 0.340 -0.180 -0.49 0 0 0.87
1 2.37 237 0.201 -8.648 5.205 0.004 0.027 0.055 4.347 4163.837 755.808 -0.243 0.267 -0.126 -0.49 0 0 0.87
1 2.38 238 0.268 -8.433 5.119 -0.004 0.050 0.055 4.347 4163.837 755.808 -0.314 0.053 -0.038 -0.49 0 0 0.87
1 2.39 239 0.172 -8.548 5.157 0.003 0.075 0.061 139.259 4148.697 770.798 -0.223 0.168 -0.075 -0.49 0 0 0.87
1 2.40 240 0.158 -8.457 5.071 0.011 0.089 0.042 124.269 4163.837 680.856 -0.214 0.078 0.012 -0.49 0 0 0.87
1 2.41 241 0.110 -8.476 5.095 0.006 0.094 0.039 124.269 4163.837 680.856 -0.171 0.098 -0.010 -0.49 0 0 0.87
1 2.42 242 0.010 -8.471 5.014 -0.015 0.076 0.018 4.347 4088.736 755.808 -0.076 0.095 0.073 -0.49 0 0 0.87
1 2.43 243 0.072 -8.351 4.999 -0.051 0.055 0.013 -10.493 4148.697 800.778 -0.142 -0.024 0.088 -0.49 0 0 0.87
1 2.44 244 0.072 -8.500 5.124 -0.069 0.033 0.003 64.308 4178.828 875.729 -0.146 0.121 -0.042 -0.49 0 -0 0.87
1 2.45 245 -0.101 -8.576 4.994 -0.078 0.021 -0.013 64.308 4178.828 875.729 0.027 0.195 0.084 -0.49 0 -0 0.87
1 2.46 246 -0.215 -8.576 5.129 -0.077 0.009 -0.004 4.347 4238.789 710.837 0.142 0.192 -0.055 -0.49 0 -0 0.87
1 2.47 247 -0.125 -8.677 5.062 -0.037 0.011 0.010 -55.464 4103.727 665.866 0.051 0.290 0.008 -0.49 0 -0 0.87
1 2.48 248 -0.177 -8.725 5.081 -0.007 0.020 0.013 -55.464 4103.727 665.866 0.103 0.337 -0.013 -0.49 0 -0 0.87
1 2.49 249 -0.086 -8.586 5.133 0.038 0.016 0.027 -70.454 4088.736 635.736 0.010 0.199 -0.065 -0.49 0 -0 0.87
1 2.50 250 -0.182 -8.538 5.071 0.032 0.027 0.030 -70.454 4043.766 635.736 0.102 0.152 -0.000 -0.49 0.01 -0 0.87
1 2.51 251 -0.043 -8.404 5.033 0.014 0.041 0.052 -70.454 4043.766 635.736 -0.040 0.020 0.042 -0.49 0.01 -0 0.87
1 2.52 252 -0.158 -8.394 5.038 -0.060 0.060 0.043 64.308 4223.798 800.778 0.064 0.012 0.038 -0.49 0.01 -0 0.87
1 2.53 253 -0.187 -8.457 5.009 -0.077 0.050 0.053 94.289 4103.727 545.794 0.087 0.072 0.063 -0.49 0.01 -0 0.87
1 2.54 254 -0.201 -8.581 4.994 -0.058 0.024 0.053 -25.483 4088.736 755.808 0.095 0.194 0.073 -0.49 0.01 -0 0.87
1 2.55 255 -0.158 -8.710 5.062 -0.035 0.021 0.043 -25.483 4088.736 755.808 0.047 0.321 0.002 -0.49 0.01 -0 0.87
1 2.56 256 -0.163 -8.653 5.119 -0.021 0.028 0.031 139.259 4148.697 695.847 0.047 0.262 -0.057 -0.49 0.01 -0 0.87
1 2.57 257 0.038 -8.667 5.076 -0.046 0.039 0.034 -25.483 4208.808 830.759 -0.156 0.276 -0.015 -0.49 0.01 -0 0.87
1 2.58 258 -0.101 -8.672 5.090 -0.079 0.043 0.036 -25.483 4208.808 830.759 -0.020 0.280 -0.031 -0.49 0.01 -0 0.87
1 2.59 259 -0.196 -8.634 5.186 -0.074 0.003 0.029 19.337 4223.798 800.778 0.070 0.236 -0.136 -0.49 0.01 -0 0.87
1 2.60 260 -0.196 -8.586 5.311 -0.053 -0.030 0.039 -70.454 4088.736 710.837 0.068 0.186 -0.264 -0.49 0.01 -0 0.87
1 2.61 261 -0.168 -8.672 5.109 -0.014 -0.036 0.042 94.289 4103.727 770.798 0.037 0.271 -0.065 -0.49 0.01 -0 0.87
1 2.62 262 -0.115 -8.605 5.052 -0.004 -0.020 0.040 94.289 4103.727 770.798 -0.017 0.204 -0.007 -0.49 0.01 -0 0.87
1 2.63 263 -0.235 -8.567 5.186 -0.026 0.009 0.042 19.337 4178.828 725.827 0.101 0.166 -0.141 -0.49 0.01 -0 0.87
1 2.64 264 -0.249 -8.672 5.148 -0.030 0.040 0.053 -25.483 4088.736 890.870 0.110 0.271 -0.103 -0.49 0.01 -0 0.87
1 2.65 265 -0.263 -8.653 5.100 -0.026 0.056 0.058 -25.483 4088.736 890.870 0.119 0.252 -0.056 -0.49 0.01 -0 0.87
1 2.66 266 -0.393 -8.720 4.980 0.007 0.038 0.062 4.347 4133.707 785.788 0.234 0.318 0.063 -0.49 0.01 -0 0.87
1 2.67 267 -0.259 -8.725 5.105 0.025 0.014 0.064 19.337 4178.828 770.798 0.093 0.324 -0.061 -0.49 0.01 -0 0.87
1 2.68 268 -0.225 -8.739 5.167 0.034 0.004 0.057 -10.493 4028.775 725.827 0.054 0.340 -0.120 -0.49 0.01 -0 0.87
1 2.69 269 -0.163 -8.773 5.224 0.034 0.020 0.062 -10.493 4028.775 725.827 -0.013 0.376 -0.174 -0.49 0.01 -0 0.87
1 2.70 270 -0.086 -8.615 5.229 0.016 0.027 0.056 19.337 4073.746 695.847 -0.095 0.221 -0.175 -0.49 0.01 -0 0.87
1 2.71 271 -0.120 -8.519 5.296 -0.005 0.055 0.051 139.259 4253.779 695.847 -0.066 0.127 -0.239 -0.49 0.01 -0 0.87
1 2.72 272 -0.120 -8.375 5.334 -0.019 0.055 0.056 139.259 4253.779 695.847 -0.072 -0.016 -0.275 -0.49 0.01 -0 0.87
1 2.73 273 -0.172 -8.461 5.234 -0.026 0.068 0.062 94.289 4343.720 800.778 -0.025 0.071 -0.174 -0.49 0.01 -0 0.87
1 2.74 274 -0.110 -8.351 4.951 -0.020 0.068 0.058 124.269 4208.808 785.788 -0.100 -0.038 0.109 -0.49 0.01 0 0.87
1 2.75 275 -0.115 -8.303 4.913 -0.006 0.065 0.061 79.298 4283.759 755.808 -0.101 -0.086 0.148 -0.49 0.01 0 0.87
1 2.76 276 -0.029 -8.356 4.927 0.035 0.067 0.062 79.298 4283.759 755.808 -0.193 -0.032 0.135 -0.49 0.01 0 0.87
1 2.77 277 0.010 -8.414 4.990 0.068 0.086 0.047 49.318 4208.808 830.759 -0.237 0.028 0.077 -0.49 0.01 0 0.87
1 2.78 278 -0.196 -8.442 5.033 0.055 0.109 0.043 4.347 4163.837 830.759 -0.037 0.060 0.039 -0.49 0.01 -0 0.87
1 2.79 279 -0.340 -8.476 4.999 0.050 0.108 0.042 4.347 4163.837 830.759 0.100 0.096 0.077 -0.49 0.01 -0 0.87
1 2.80 280 -0.259 -8.476 5.076 0.034 0.084 0.029 -55.464 4148.697 665.866 0.010 0.099 0.005 -0.49 0.01 -0 0.87
1 2.81 281 -0.263 -8.519 5.038 0.003 0.071 0.012 -145.555 4208.808 785.788 0.004 0.146 0.048 -0.49 0.02 -0 0.87
1 2.82 282 -0.321 -8.370 5.047 -0.029 0.080 0.013 94.289 4103.727 665.866 0.057 -0.002 0.039 -0.49 0.02 -0 0.87
1 2.83 283 -0.445 -8.227 4.918 -0.060 0.065 0.013 94.289 4103.727 665.866 0.178 -0.147 0.167 -0.49 0.02 -0 0.87
1 2.84 284 -0.532 -8.270 4.975 -0.072 0.055 0.002 154.399 4283.759 785.788 0.260 -0.106 0.106 -0.49 0.02 -0 0.87
1 2.85 285 -0.589 -8.337 4.956 -0.070 0.036 0.013 -55.464 4103.727 695.847 0.313 -0.041 0.120 -0.49 0.02 -0 0.87
1 2.86 286 -0.584 -8.485 4.841 -0.057 -0.012 0.012 -55.464 4103.727 695.847 0.304 0.105 0.231 -0.49 0.02 -0 0.87
1 2.87 287 -0.627 -8.514 4.813 -0.048 -0.025 0.034 49.318 4043.766 785.788 0.345 0.131 0.255 -0.49 0.02 -0 0.87
1 2.88 288 -0.484 -8.500 4.904 -0.058 -0.043 0.038 19.337 4223.798 725.827 0.195 0.113 0.158 -0.49 0.02 -0 0.87
1 2.89 289 -0.503 -8.701 5.129 -0.043 -0.039 0.058 -55.464 4253.779 845.749 0.211 0.312 -0.072 -0.49 0.02 -0 0.87
1 2.90 290 -0.464 -8.715 5.105 -0.063 -0.014 0.068 -55.464 4253.779 845.749 0.169 0.324 -0.051 -0.49 0.02 -0 0.87
1 2.91 291 -0.488 -8.835 5.167 -0.061 -0.028 0.054 -25.483 4088.736 830.759 0.188 0.442 -0.117 -0.49 0.02 -0 0.87
1 2.92 292 -0.450 -8.672 5.243 -0.108 -0.026 0.055 4.347 4163.837 710.837 0.145 0.276 -0.198 -0.49 0.02 -0 0.87
1 2.93 293 -0.407 -8.629 5.306 -0.136 -0.035 0.042 4.347 4163.837 710.837 0.099 0.229 -0.267 -0.49 0.02 -0 0.87
1 2.94 294 -0.292 -8.548 5.186 -0.189 -0.023 0.045 -10.493 4148.697 845.749 -0.018 0.143 -0.155 -0.49 0.02 -0 0.87
1 2.95 295 -0.311 -8.533 5.133 -0.219 0.001 0.035 -10.493 4148.697 845.749 -0.001 0.123 -0.113 -0.49 0.02 -0 0.87
1 2.96 296 -0.302 -8.543 5.066 -0.231 -0.004 0.035 19.337 4298.750 800.778 -0.015 0.115 -0.076 -0.49 0.02 -0 0.87
1 2.97 297 -0.134 -8.691 5.114 -0.224 0.020 0.029 19.337 4298.750 800.778 -0.184 0.254 -0.139 -0.5 0.02 -0 0.87
1 2.98 298 -0.158 -8.615 4.999 -0.208 0.032 0.026 79.298 4043.766 710.837 -0.162 0.169 -0.039 -0.5 0.02 -0 0.87
1 2.99 299 -0.287 -8.576 5.004 -0.190 0.046 0.030 79.298 4133.707 890.870 -0.035 0.122 -0.058 -0.5 0.02 -0 0.87
1 3.00 300 -0.268 -8.615 4.971 -0.147 0.045 0.038 79.298 4133.707 890.870 -0.058 0.153 -0.037 -0.5 0.02 -0 0.87
1 3.01 301 -0.225 -8.567 4.966 -0.108 0.026 0.032 154.399 4238.789 860.739 -0.106 0.100 -0.042 -0.5 0.02 -0 0.87
1 3.02 302 -0.211 -8.811 5.076 -0.062 0.008 0.035 154.399 4238.789 860.739 -0.123 0.340 -0.160 -0.5 0.02 -0 0.87
1 3.03 303 -0.359 -8.816 5.243 -0.001 0.013 0.027 4.347 4043.766 830.759 0.023 0.342 -0.332 -0.5 0.02 -0 0.87
1 3.04 304 -0.532 -8.835 5.229 0.023 0.034 0.013 4.347 4043.766 830.759 0.193 0.363 -0.315 -0.5 0.02 -0 0.87
1 3.05 305 -0.508 -8.710 5.406 0.007 0.043 0.019 94.289 4178.828 920.850 0.167 0.241 -0.488 -0.5 0.02 -0 0.87
1 3.06 306 -0.503 -8.777 5.454 -0.028 0.070 0.011 64.308 4223.798 875.729 0.158 0.310 -0.533 -0.5 0.02 -0 0.87
1 3.07 307 -0.546 -8.557 5.392 -0.083 0.109 0.013 64.308 4223.798 875.729 0.196 0.090 -0.470 -0.5 0.02 -0 0.87
1 3.08 308 -0.354 -8.294 5.229 -0.206 0.128 -0.007 124.269 4208.808 860.739 -0.002 -0.176 -0.312 -0.5 0.02 -0 0.87
1 3.09 309 -0.388 -8.346 5.167 -0.276 0.126 -0.008 124.269 4208.808 860.739 0.026 -0.129 -0.260 -0.5 0.02 -0 0.87
1 3.10 310 -0.364 -8.375 5.033 -0.267 0.102 0.000 94.289 4178.828 845.749 -0.007 -0.120 -0.161 -0.5 0.02 -0 0.87
1 3.11 311 -0.412 -8.466 4.889 -0.214 0.112 0.007 94.289 4178.828 845.749 0.036 -0.039 -0.035 -0.5 0.02 -0 0.86
1 3.12 312 -0.402 -8.370 4.779 -0.169 0.113 0.023 259.331 4043.766 785.788 0.022 -0.142 0.061 -0.5 0.02 -0 0.86
1 3.13 313 -0.259 -8.447 4.698 -0.114 0.091 0.005 94.289 4253.779 800.778 -0.128 -0.071 0.133 -0.5 0.02 -0 0.86
1 3.14 314 -0.306 -8.615 4.650 -0.039 0.093 0.001 94.289 4253.779 800.778 -0.082 0.093 0.174 -0.5 0.02 -0 0.86
1 3.15 315 -0.393 -8.825 4.587 0.044 0.094 -0.017 -55.464 4148.697 950.831 0.001 0.303 0.235 -0.5 0.02 -0 0.86
1 3.16 316 -0.354 -8.830 4.635 0.076 0.107 -0.022 -55.464 4148.697 950.831 -0.038 0.309 0.190 -0.5 0.03 -0 0.86
1 3.17 317 -0.579 -8.916 4.573 0.117 0.107 -0.028 229.351 4088.736 830.759 0.185 0.398 0.256 -0.5 0.03 -0 0.86
1 3.18 318 -0.651 -9.151 4.449 0.164 0.110 -0.034 -85.594 4103.727 845.749 0.252 0.641 0.395 -0.5 0.03 -0 0.86
1 3.19 319 -0.752 -8.806 4.334 0.164 0.116 -0.029 -10.493 4073.746 845.749 0.349 0.302 0.520 -0.5 0.03 -0.01 0.86
1 3.20 320 -0.723 -8.792 4.334 0.140 0.093 -0.023 -85.594 4178.828 920.850 0.315 0.293 0.529 -0.5 0.03 -0.01 0.86
1 3.21 321 -0.800 -8.485 4.429 0.088 0.085 -0.022 -85.594 4178.828 920.850 0.387 -0.009 0.440 -0.5 0.03 -0.01 0.87
1 3.22 322 -0.929 -8.476 4.549 0.002 0.048 0.017 4.347 4043.766 830.759 0.512 -0.016 0.324 -0.5 0.03 -0.01 0.87
1 3.23 323 -0.752 -8.481 4.559 -0.072 0.036 0.040 4.347 4043.766 830.759 0.329 -0.011 0.315 -0.5 0.03 -0.01 0.87
1 3.24 324 -0.699 -8.519 4.559 -0.188 0.041 0.081 94.289 4178.828 875.729 0.260 0.020 0.300 -0.5 0.03 -0.01 0.86
1 3.25 325 -0.694 -8.586 4.444 -0.217 0.020 0.093 94.289 4178.828 875.729 0.245 0.078 0.400 -0.5 0.03 -0.01 0.86
1 3.26 326 -0.560 -8.710 4.468 -0.207 -0.006 0.105 -70.454 4208.808 830.759 0.102 0.194 0.359 -0.5 0.03 -0.01 0.86
1 3.27 327 -0.498 -8.974 4.391 -0.145 -0.030 0.108 4.347 4208.808 860.739 0.032 0.449 0.420 -0.5 0.03 -0.01 0.86
1 3.28 328 -0.532 -9.074 4.487 -0.064 -0.036 0.087 4.347 4208.808 860.739 0.060 0.543 0.313 -0.5 0.03 -0.01 0.86
1 3.29 329 -0.699 -9.252 4.611 0.003 -0.029 0.060 79.298 4133.707 860.739 0.223 0.717 0.182 -0.5 0.03 -0.01 0.86
1 3.30 330 -0.709 -9.472 4.769 0.061 -0.031 0.021 79.298 4133.707 860.739 0.229 0.937 0.023 -0.5 0.03 -0 0.86
1 3.31 331 -0.919 -9.184 4.985 0.083 -0.035 -0.003 229.351 4043.766 830.759 0.439 0.651 -0.190 -0.5 0.03 -0 0.86
1 3.32 332 -0.900 -9.156 4.846 0.062 -0.052 -0.032 -25.483 4133.707 860.739 0.420 0.629 -0.040 -0.5 0.03 -0 0.86
1 3.33 333 -0.915 -8.912 4.851 0.035 -0.079 -0.056 139.259 4028.775 845.749 0.437 0.387 -0.041 -0.5 0.03 -0 0.86
1 3.34 334 -0.967 -8.907 4.836 0.006 -0.116 -0.074 64.308 4028.775 800.778 0.495 0.383 -0.024 -0.5 0.03 -0 0.86
1 3.35 335 -0.967 -8.888 4.607 0.011 -0.141 -0.087 64.308 4028.775 800.778 0.503 0.364 0.207 -0.5 0.03 -0 0.86
1 3.36 336 -1.101 -8.892 4.564 0.035 -0.187 -0.076 -55.464 4298.750 875.729 0.646 0.369 0.251 -0.5 0.03 -0 0.86
1 3.37 337 -1.020 -8.806 4.482 0.061 -0.287 -0.015 -55.464 4298.750 875.729 0.574 0.284 0.335 -0.5 0.03 -0 0.86
1 3.38 338 -0.958 -8.696 4.410 0.067 -0.352 0.023 4.347 4163.837 890.870 0.520 0.175 0.411 -0.5 0.03 -0 0.86
1 3.39 339 -0.948 -8.715 4.477 0.094 -0.376 0.076 4.347 4208.808 860.739 0.519 0.196 0.348 -0.5 0.03 -0 0.86
1 3.40 340 -0.824 -8.461 4.473 0.120 -0.364 0.130 -10.493 4103.727 875.729 0.407 -0.050 0.367 -0.5 0.03 -0 0.86
1 3.41 341 -0.986 -8.490 4.338 0.104 -0.368 0.158 19.337 4103.727 800.778 0.572 -0.016 0.510 -0.5 0.02 -0 0.86
1 3.42 342 -0.991 -8.672 4.291 0.082 -0.371 0.157 19.337 4103.727 800.778 0.577 0.170 0.565 -0.5 0.02 0 0.86
1 3.43 343 -0.958 -8.533 4.228 0.058 -0.381 0.176 169.390 4073.746 800.778 0.543 0.033 0.631 -0.5 0.02 0 0.86
1 3.44 344 -0.828 -8.816 4.281 0.084 -0.381 0.167 169.390 4073.746 800.778 0.412 0.318 0.582 -0.5 0.02 0 0.86
1 3.45 345 -0.876 -8.945 4.358 0.103 -0.384 0.150 169.390 4073.746 845.749 0.460 0.449 0.510 -0.5 0.02 0.01 0.87
1 3.46 346 -0.661 -9.017 4.449 0.086 -0.378 0.162 79.298 4133.707 830.759 0.247 0.524 0.424 -0.5 0.02 0.01 0.87
1 3.47 347 -0.508 -9.117 4.707 0.006 -0.316 0.181 124.269 4088.736 785.788 0.096 0.629 0.173 -0.5 0.02 0.01 0.87
1 3.48 348 -0.436 -9.046 4.985 -0.034 -0.266 0.207 79.298 4163.837 755.808 0.023 0.556 -0.106 -0.5 0.02 0.01 0.87
1 3.49 349 -0.263 -8.950 4.937 -0.095 -0.238 0.218 79.298 4163.837 755.808 -0.153 0.459 -0.062 -0.5 0.02 0.01 0.87
1 3.50 350 -0.421 -8.854 4.908 -0.128 -0.231 0.216 139.259 4073.746 725.827 -0.000 0.360 -0.040 -0.5 0.02 0.01 0.86
1 3.51 351 -0.335 -8.854 4.741 -0.139 -0.233 0.210 139.259 4073.746 725.827 -0.091 0.355 0.119 -0.5 0.02 0.01 0.86
1 3.52 352 -0.350 -8.519 4.573 -0.132 -0.225 0.191 139.259 4073.746 950.831 -0.082 0.014 0.277 -0.5 0.02 0.02 0.86
1 3.53 353 -0.302 -8.399 4.516 -0.108 -0.224 0.160 154.399 4163.837 710.837 -0.134 -0.111 0.325 -0.5 0.02 0.02 0.86
1 3.54 354 -0.493 -8.323 4.597 -0.072 -0.219 0.133 214.360 4028.775 980.811 0.054 -0.195 0.230 -0.5 0.01 0.02 0.86
1 3.55 355 -0.508 -8.375 4.573 -0.040 -0.218 0.098 169.390 4103.727 770.798 0.068 -0.144 0.251 -0.5 0.01 0.02 0.86
1 3.56 356 -0.589 -8.562 4.520 0.020 -0.242 0.075 169.390 4103.727 770.798 0.151 0.043 0.303 -0.5 0.01 0.02 0.86
1 3.57 357 -0.493 -8.500 4.654 0.075 -0.244 0.062 334.282 4133.707 635.736 0.058 -0.018 0.172 -0.5 0.01 0.02 0.86
1 3.58 358 -0.704 -8.696 4.611 0.099 -0.235 0.043 334.732 4134.756 636.335 0.274 0.182 0.222 -0.5 0.01 0.02 0.86
