COL1 TIME FRAME ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	 LACC_X LACC_Y	LACC_Z	 QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 1.73 173 0.517 -9.879 1.652 3.174 -2.075 0.305 509.968 1139.857 4184.074 -0.420 0.203 -0.101 -0.02 -0.65 0.76 0.04
1 1.74 174 0.733 -9.908 1.614 3.510 -1.740 1.038 569.929 1229.949 4064.002 -0.632 0.232 -0.058 -0.02 -0.65 0.76 0.04
1 1.75 175 0.651 -9.807 1.666 1.648 -0.580 1.495 509.968 1139.857 4109.123 -0.549 0.133 -0.105 -0.02 -0.65 0.76 0.04
1 1.76 176 0.694 -9.620 1.638 1.373 0.702 3.021 509.968 1139.857 4109.123 -0.590 -0.053 -0.073 -0.02 -0.65 0.76 0.04
1 1.77 177 0.752 -9.486 1.777 0.732 2.930 2.533 479.987 1214.958 4214.055 -0.648 -0.187 -0.209 -0.02 -0.65 0.76 0.04
1 1.78 178 0.757 -9.443 1.705 1.251 5.066 1.556 554.938 1139.857 4154.094 -0.652 -0.229 -0.132 -0.02 -0.65 0.76 0.04
1 1.79 179 0.670 -9.429 1.710 0.793 7.721 0.641 494.978 1229.949 4124.113 -0.565 -0.243 -0.134 -0.02 -0.65 0.76 0.04
1 1.80 180 0.488 -9.472 1.537 1.312 8.881 0.153 494.978 1229.949 4124.113 -0.382 -0.200 0.041 -0.03 -0.65 0.76 0.04
1 1.81 181 0.436 -9.510 1.298 2.197 9.094 -0.793 494.978 1079.896 4019.032 -0.328 -0.161 0.283 -0.03 -0.65 0.76 0.04
1 1.82 182 0.407 -9.587 1.231 3.723 8.637 -2.411 599.909 1079.896 4124.113 -0.297 -0.084 0.352 -0.03 -0.65 0.76 0.04
1 1.83 183 0.110 -9.831 1.413 5.402 4.456 -2.899 599.909 1079.896 4124.113 0.003 0.161 0.175 -0.03 -0.65 0.76 0.04
1 1.84 184 0.081 -9.702 1.599 3.784 0.946 -2.167 584.919 1139.857 4109.123 0.036 0.033 -0.006 -0.03 -0.65 0.76 0.04
1 1.85 185 0.091 -9.783 1.671 2.563 -0.458 -2.197 509.968 1139.857 4154.094 0.030 0.115 -0.072 -0.03 -0.65 0.76 0.04
1 1.86 186 0.192 -9.932 1.551 1.526 -0.458 -1.495 554.938 1139.857 4079.143 -0.064 0.265 0.055 -0.03 -0.65 0.76 0.04
1 1.87 187 0.172 -9.893 1.422 2.716 -1.373 -0.458 554.938 1139.857 4079.143 -0.041 0.227 0.185 -0.03 -0.65 0.76 0.04
1 1.88 188 0.206 -9.922 1.518 4.059 -1.740 1.373 629.890 1139.857 4154.094 -0.075 0.256 0.092 -0.03 -0.65 0.76 0.04
1 1.89 189 0.354 -9.726 1.580 4.395 -2.686 3.021 464.847 1004.945 4094.133 -0.224 0.061 0.035 -0.03 -0.65 0.76 0.04
1 1.90 190 0.555 -9.682 1.580 3.510 -4.700 3.815 464.847 1004.945 4094.133 -0.428 0.018 0.041 -0.03 -0.65 0.76 0.04
1 1.91 191 0.685 -9.663 1.513 2.136 -4.822 2.441 554.938 1244.939 4004.042 -0.560 0.000 0.114 -0.03 -0.65 0.76 0.04
1 1.92 192 0.809 -9.884 1.523 1.190 -4.639 2.441 389.896 1274.919 4169.084 -0.685 0.221 0.107 -0.03 -0.65 0.76 0.04
1 1.93 193 0.828 -9.917 1.532 1.801 -4.852 1.953 494.978 1229.949 3989.051 -0.700 0.255 0.099 -0.03 -0.65 0.76 0.04
1 1.94 194 0.771 -9.874 1.494 2.197 -4.486 1.678 494.978 1229.949 3989.051 -0.639 0.212 0.138 -0.02 -0.65 0.76 0.04
1 1.95 195 0.886 -9.702 1.652 1.251 -5.249 1.160 419.876 1004.945 4064.002 -0.750 0.040 -0.018 -0.02 -0.65 0.76 0.04
1 1.96 196 0.819 -9.726 1.757 1.129 -5.920 0.519 449.857 989.955 4004.042 -0.678 0.064 -0.121 -0.02 -0.64 0.76 0.04
1 1.97 197 0.891 -9.922 1.599 1.251 -5.524 -0.275 449.857 989.955 4004.042 -0.743 0.261 0.040 -0.02 -0.64 0.76 0.04
1 1.98 198 0.852 -9.869 1.714 4.181 -5.280 0.854 449.857 1064.906 4184.074 -0.698 0.209 -0.073 -0.02 -0.64 0.76 0.04
1 1.99 199 0.929 -9.793 1.767 5.096 -3.632 1.678 479.987 1214.958 4049.012 -0.769 0.133 -0.121 -0.02 -0.64 0.76 0.04
1 2.00 200 1.068 -9.668 1.743 5.371 -1.923 2.441 389.896 1079.896 4094.133 -0.899 0.012 -0.081 -0.02 -0.64 0.76 0.04
1 2.01 201 1.073 -9.572 1.877 4.425 -1.007 2.350 389.896 1079.896 4094.133 -0.901 -0.083 -0.207 -0.02 -0.64 0.76 0.04
1 2.02 202 1.006 -9.630 1.671 3.998 1.465 2.075 644.880 1229.949 4064.002 -0.831 -0.024 0.006 -0.02 -0.64 0.76 0.04
1 2.03 203 0.991 -9.673 1.652 3.723 2.594 1.617 509.968 1169.988 4109.123 -0.812 0.020 0.031 -0.02 -0.64 0.76 0.04
1 2.04 204 0.991 -9.457 1.633 4.761 3.326 1.740 509.968 1169.988 4109.123 -0.809 -0.194 0.056 -0.02 -0.64 0.76 0.04
1 2.05 205 0.876 -9.486 1.556 6.348 3.937 -0.610 419.876 1049.916 4064.002 -0.691 -0.164 0.140 -0.02 -0.64 0.76 0.04
1 2.06 206 0.814 -9.448 1.480 7.050 3.448 -2.319 539.948 1004.945 4019.032 -0.624 -0.201 0.226 -0.02 -0.64 0.77 0.04
1 2.07 207 0.766 -9.558 1.484 7.507 1.434 -2.716 449.857 1094.887 3929.090 -0.563 -0.087 0.239 -0.02 -0.64 0.77 0.04
1 2.08 208 0.843 -9.678 1.551 6.836 -0.366 -2.472 449.857 1094.887 3929.090 -0.631 0.034 0.181 -0.02 -0.64 0.77 0.04
1 2.09 209 0.939 -9.611 1.690 4.822 -0.885 -1.831 509.968 1094.887 4049.012 -0.719 -0.031 0.051 -0.02 -0.64 0.77 0.04
1 2.10 210 0.766 -9.395 1.853 3.967 -0.214 -1.587 554.938 1169.988 3899.110 -0.539 -0.245 -0.105 -0.02 -0.64 0.77 0.04
1 2.11 211 0.723 -9.481 1.810 3.784 1.740 -0.427 554.938 1169.988 3899.110 -0.490 -0.158 -0.056 -0.02 -0.64 0.77 0.04
1 2.12 212 0.656 -9.501 1.729 4.242 4.578 1.312 374.906 1169.988 4004.042 -0.419 -0.137 0.032 -0.02 -0.64 0.77 0.04
1 2.13 213 0.680 -9.395 1.748 3.845 4.761 2.930 419.876 1049.916 3959.071 -0.442 -0.241 0.019 -0.02 -0.64 0.77 0.04
1 2.14 214 0.742 -9.333 1.657 2.930 3.998 3.418 419.876 1049.916 3959.071 -0.506 -0.302 0.117 -0.02 -0.64 0.77 0.04
1 2.15 215 0.680 -9.242 1.494 0.427 2.716 1.923 419.876 1199.968 3959.071 -0.447 -0.392 0.286 -0.02 -0.64 0.77 0.04
1 2.16 216 0.828 -9.467 1.480 -0.671 1.617 0.641 554.938 1139.857 3974.061 -0.595 -0.167 0.300 -0.02 -0.64 0.77 0.04
1 2.17 217 0.752 -9.491 1.642 -1.282 0.336 0.946 464.847 1154.848 4064.002 -0.517 -0.144 0.134 -0.02 -0.64 0.77 0.04
1 2.18 218 0.852 -9.529 1.767 -2.228 -0.854 0.977 464.847 1154.848 4064.002 -0.614 -0.106 0.006 -0.02 -0.64 0.77 0.04
1 2.19 219 1.006 -9.596 1.671 -3.082 0.549 -0.214 464.847 1049.916 4064.002 -0.764 -0.040 0.097 -0.02 -0.64 0.77 0.04
1 2.20 220 0.958 -9.687 1.628 -2.869 1.678 -0.549 509.968 1214.958 4109.123 -0.712 0.050 0.135 -0.02 -0.64 0.77 0.04
1 2.21 221 0.915 -9.884 1.647 -1.099 4.517 -1.434 509.968 1214.958 4109.123 -0.663 0.246 0.112 -0.02 -0.64 0.77 0.04
1 2.22 222 0.848 -9.975 1.753 0.122 6.531 -0.977 494.978 1124.867 3989.051 -0.586 0.336 0.002 -0.02 -0.64 0.77 0.05
1 2.23 223 0.690 -10.037 1.705 0.763 6.561 -0.671 494.978 1154.848 4094.133 -0.424 0.399 0.049 -0.02 -0.64 0.77 0.05
1 2.24 224 0.828 -9.970 1.681 1.709 5.493 -0.488 464.847 1049.916 4019.032 -0.561 0.332 0.075 -0.02 -0.64 0.77 0.05
1 2.25 225 0.848 -10.046 1.642 2.502 4.517 -0.214 464.847 1049.916 4019.032 -0.576 0.409 0.114 -0.02 -0.64 0.77 0.05
1 2.26 226 0.867 -9.932 1.690 4.059 2.869 0.793 569.929 1079.896 3989.051 -0.593 0.295 0.069 -0.02 -0.64 0.77 0.05
1 2.27 227 1.044 -9.898 1.695 4.150 2.808 1.648 419.876 1079.896 4094.133 -0.768 0.262 0.070 -0.02 -0.64 0.77 0.05
1 2.28 228 0.910 -9.802 1.724 4.395 4.425 1.526 419.876 1079.896 4094.133 -0.631 0.167 0.046 -0.02 -0.64 0.77 0.05
1 2.29 229 1.101 -9.702 1.681 3.540 7.507 1.556 554.938 1019.936 4079.143 -0.819 0.069 0.101 -0.02 -0.64 0.77 0.05
1 2.30 230 1.020 -9.673 1.657 2.686 8.881 1.282 539.948 1049.916 3989.051 -0.737 0.041 0.129 -0.02 -0.64 0.77 0.05
1 2.31 231 0.828 -9.587 1.801 1.434 9.125 0.946 584.919 1019.936 4049.012 -0.545 -0.044 -0.011 -0.02 -0.64 0.77 0.05
1 2.32 232 0.862 -9.587 1.676 0.977 9.918 0.549 584.919 1019.936 4049.012 -0.578 -0.044 0.116 -0.02 -0.64 0.77 0.05
1 2.33 233 0.857 -9.596 1.604 1.129 10.315 0.000 494.978 1229.949 4094.133 -0.573 -0.034 0.189 -0.02 -0.64 0.77 0.05
1 2.34 234 0.699 -9.682 1.700 1.526 11.627 -0.214 584.919 1139.857 3899.110 -0.414 0.052 0.094 -0.02 -0.64 0.77 0.05
1 2.35 235 0.627 -9.692 1.652 2.411 12.665 -1.709 584.919 1139.857 3899.110 -0.342 0.062 0.144 -0.02 -0.64 0.77 0.05
1 2.36 236 0.345 -9.836 1.528 5.280 14.771 -3.540 374.906 1214.958 4079.143 -0.054 0.208 0.277 -0.03 -0.64 0.77 0.05
1 2.37 237 0.441 -9.750 1.662 5.707 15.350 -3.693 569.929 1199.968 3959.071 -0.147 0.123 0.149 -0.03 -0.64 0.77 0.05
1 2.38 238 0.388 -9.826 1.638 7.660 16.419 -1.862 539.948 1124.867 3914.100 -0.093 0.201 0.182 -0.03 -0.64 0.77 0.06
1 2.39 239 0.201 -9.687 1.647 8.026 16.357 -2.716 539.948 1124.867 3914.100 0.094 0.064 0.184 -0.03 -0.64 0.77 0.06
1 2.40 240 0.460 -9.797 1.647 8.301 15.747 -2.930 599.909 1049.916 4064.002 -0.165 0.177 0.195 -0.03 -0.64 0.77 0.06
1 2.41 241 0.421 -9.975 1.920 7.111 15.198 -1.221 419.876 974.965 4019.032 -0.126 0.356 -0.068 -0.03 -0.64 0.77 0.06
1 2.42 242 0.412 -9.936 1.963 6.592 13.794 -0.031 419.876 974.965 4019.032 -0.117 0.319 -0.101 -0.03 -0.64 0.77 0.06
1 2.43 243 0.517 -9.903 1.982 7.263 13.306 1.495 674.860 1124.867 3989.051 -0.225 0.288 -0.110 -0.03 -0.64 0.77 0.06
1 2.44 244 0.594 -9.817 1.887 8.911 13.367 3.052 689.851 1169.988 4079.143 -0.311 0.206 0.010 -0.03 -0.63 0.77 0.06
1 2.45 245 0.498 -9.745 1.915 9.857 13.397 4.425 659.870 1214.958 3929.090 -0.221 0.137 -0.005 -0.03 -0.63 0.77 0.06
1 2.46 246 0.445 -9.611 1.882 10.407 14.679 5.249 659.870 1214.958 3929.090 -0.178 0.005 0.043 -0.03 -0.63 0.77 0.06
1 2.47 247 0.225 -9.702 1.695 7.080 15.350 7.050 539.948 1124.867 3989.051 0.031 0.099 0.244 -0.03 -0.63 0.77 0.06
1 2.48 248 0.306 -9.606 1.753 2.136 12.878 8.179 494.978 1124.867 3839.149 -0.065 0.004 0.195 -0.03 -0.63 0.77 0.06
1 2.49 249 0.273 -9.635 1.537 -0.122 9.918 8.698 494.978 1124.867 3839.149 -0.046 0.033 0.413 -0.04 -0.63 0.77 0.06
1 2.50 250 0.302 -9.659 1.671 -0.946 7.477 9.155 554.938 1094.887 3764.048 -0.091 0.057 0.278 -0.04 -0.63 0.77 0.06
1 2.51 251 0.551 -9.726 1.815 0.092 9.735 10.742 554.938 1169.988 4004.042 -0.370 0.122 0.129 -0.04 -0.63 0.77 0.06
1 2.52 252 0.283 -9.807 1.925 0.977 14.160 11.719 749.961 1154.848 4199.064 -0.120 0.203 0.018 -0.04 -0.63 0.77 0.06
1 2.53 253 0.101 -9.644 1.805 1.617 18.433 12.756 749.961 1154.848 4199.064 0.041 0.040 0.139 -0.04 -0.63 0.77 0.06
1 2.54 254 -0.005 -9.687 1.848 1.892 21.790 13.367 689.851 1094.887 4109.123 0.123 0.083 0.099 -0.04 -0.63 0.77 0.06
1 2.55 255 -0.019 -9.663 1.686 2.747 22.797 12.390 719.981 1004.945 3914.100 0.111 0.060 0.264 -0.04 -0.63 0.77 0.06
1 2.56 256 -0.335 -9.520 1.590 5.310 16.754 11.597 719.981 1004.945 3914.100 0.401 -0.084 0.363 -0.05 -0.63 0.77 0.06
1 2.57 257 -0.474 -9.491 1.623 5.280 10.468 11.292 749.961 1004.945 4019.032 0.514 -0.111 0.334 -0.05 -0.63 0.77 0.06
1 2.58 258 -0.335 -9.371 1.762 4.974 3.540 10.132 869.883 1019.936 4004.042 0.330 -0.229 0.207 -0.05 -0.63 0.77 0.06
1 2.59 259 0.019 -9.386 1.595 3.662 3.357 9.979 839.903 914.854 4049.012 -0.042 -0.213 0.380 -0.05 -0.63 0.77 0.06
1 2.60 260 0.086 -9.462 1.666 1.740 7.050 10.895 839.903 914.854 4049.012 -0.126 -0.136 0.310 -0.05 -0.63 0.77 0.06
1 2.61 261 0.239 -9.596 1.772 0.366 12.207 11.169 659.870 1139.857 4049.012 -0.297 -0.002 0.205 -0.05 -0.63 0.77 0.06
1 2.62 262 0.215 -9.582 1.791 0.427 18.250 11.505 734.971 1019.936 3974.061 -0.292 -0.017 0.184 -0.05 -0.63 0.77 0.06
1 2.63 263 0.024 -9.635 1.824 -1.556 25.757 11.200 734.971 1019.936 3974.061 -0.121 0.036 0.149 -0.05 -0.63 0.77 0.06
1 2.64 264 -0.206 -9.611 1.767 -2.594 29.541 10.712 764.952 1019.936 3899.110 0.087 0.011 0.203 -0.06 -0.63 0.77 0.06
1 2.65 265 -0.522 -9.649 1.733 -3.387 30.548 9.033 764.952 1019.936 3899.110 0.380 0.049 0.231 -0.06 -0.63 0.77 0.06
1 2.66 266 -0.919 -9.802 1.619 -2.747 28.442 7.111 929.994 1004.945 3989.051 0.730 0.200 0.331 -0.06 -0.63 0.77 0.06
1 2.67 267 -1.149 -9.783 1.652 -1.770 23.010 6.928 929.994 1004.945 3989.051 0.936 0.180 0.289 -0.06 -0.63 0.77 0.06
1 2.68 268 -1.341 -9.864 1.738 -0.458 17.731 7.751 854.893 1049.916 3914.100 1.104 0.261 0.198 -0.07 -0.63 0.77 0.06
1 2.69 269 -1.475 -9.697 1.566 0.366 12.787 8.423 764.952 989.955 3929.090 1.213 0.093 0.368 -0.07 -0.63 0.77 0.06
1 2.70 270 -1.403 -9.726 1.341 2.350 7.660 8.789 764.952 989.955 3929.090 1.117 0.122 0.591 -0.07 -0.63 0.77 0.06
1 2.71 271 -1.504 -9.802 1.164 3.845 3.418 10.345 869.883 1094.887 4109.123 1.194 0.199 0.766 -0.07 -0.63 0.77 0.06
1 2.72 272 -1.518 -9.716 1.164 5.127 0.824 12.177 869.883 1094.887 4109.123 1.184 0.114 0.766 -0.07 -0.63 0.77 0.06
1 2.73 273 -1.216 -9.745 1.355 4.334 0.610 11.871 869.883 1139.857 3929.090 0.829 0.145 0.578 -0.07 -0.63 0.77 0.06
1 2.74 274 -1.326 -9.778 1.360 2.655 1.312 12.543 869.883 1139.857 3929.090 0.915 0.180 0.574 -0.07 -0.63 0.77 0.06
1 2.75 275 -1.398 -9.769 1.293 1.404 0.732 13.336 899.864 1049.916 4019.032 0.962 0.171 0.640 -0.07 -0.63 0.77 0.06
1 2.76 276 -1.480 -10.123 1.259 -1.251 -0.519 12.787 899.864 929.994 3959.071 1.017 0.526 0.668 -0.07 -0.63 0.77 0.05
1 2.77 277 -1.393 -10.209 1.350 -1.282 -4.303 12.482 899.864 929.994 3959.071 0.906 0.612 0.570 -0.08 -0.63 0.77 0.05
1 2.78 278 -1.302 -10.540 1.456 1.526 -12.939 14.679 959.975 1199.968 3989.051 0.791 0.942 0.458 -0.08 -0.63 0.77 0.05
1 2.79 279 -1.039 -10.415 1.542 6.042 -18.555 16.754 959.975 1199.968 3989.051 0.503 0.818 0.368 -0.08 -0.63 0.77 0.05
1 2.80 280 -0.613 -10.324 1.872 13.031 -23.529 20.874 989.955 1064.906 3929.090 0.029 0.733 0.055 -0.08 -0.63 0.77 0.04
1 2.81 281 -0.393 -9.975 2.050 14.710 -22.125 21.820 989.955 1064.906 3929.090 -0.216 0.389 -0.102 -0.07 -0.63 0.77 0.04
1 2.82 282 -0.101 -9.826 2.035 13.336 -17.059 21.332 839.903 1064.906 4109.123 -0.532 0.247 -0.064 -0.07 -0.63 0.77 0.04
1 2.83 283 -0.038 -9.635 2.035 11.169 -9.735 20.447 929.994 1004.945 4094.133 -0.616 0.062 -0.042 -0.07 -0.63 0.77 0.04
1 2.84 284 -0.105 -9.405 1.935 8.179 -3.571 20.325 929.994 1004.945 4094.133 -0.572 -0.163 0.074 -0.07 -0.63 0.78 0.04
1 2.85 285 -0.225 -9.156 1.413 4.852 2.472 16.785 1019.936 944.984 3974.061 -0.477 -0.408 0.607 -0.08 -0.63 0.78 0.04
1 2.86 286 -0.292 -9.400 1.183 4.303 4.395 13.336 1019.936 944.984 3974.061 -0.433 -0.161 0.842 -0.08 -0.63 0.78 0.03
1 2.87 287 -0.450 -9.515 1.183 5.371 -0.336 9.399 929.994 929.994 3959.071 -0.307 -0.043 0.845 -0.08 -0.62 0.78 0.03
1 2.88 288 -0.273 -9.410 1.274 6.500 -4.578 8.148 929.994 929.994 3959.071 -0.495 -0.147 0.756 -0.08 -0.62 0.78 0.03
1 2.89 289 -0.211 -9.419 1.427 8.118 -4.700 6.042 1034.926 1004.945 4019.032 -0.563 -0.136 0.608 -0.08 -0.62 0.78 0.03
1 2.90 290 -0.115 -9.362 1.595 10.590 -0.214 5.157 1019.936 1094.887 3869.129 -0.662 -0.191 0.449 -0.08 -0.62 0.78 0.03
1 2.91 291 -0.407 -9.443 1.384 13.397 6.317 4.791 1019.936 1094.887 3869.129 -0.374 -0.107 0.673 -0.08 -0.62 0.78 0.03
1 2.92 292 -0.713 -9.400 1.216 14.404 15.076 5.157 1019.936 944.984 3899.110 -0.073 -0.146 0.855 -0.08 -0.62 0.78 0.03
1 2.93 293 -0.905 -9.304 1.403 13.977 17.273 5.066 1019.936 944.984 3899.110 0.109 -0.238 0.683 -0.08 -0.62 0.78 0.03
1 2.94 294 -1.202 -9.304 1.192 11.108 17.761 3.296 1124.867 914.854 4049.012 0.392 -0.234 0.907 -0.08 -0.62 0.78 0.03
1 2.95 295 -1.609 -9.280 0.929 7.202 13.733 1.526 1034.926 1049.916 3884.120 0.774 -0.252 1.186 -0.08 -0.62 0.78 0.04
1 2.96 296 -1.767 -9.366 0.661 5.371 6.073 -0.214 1019.936 839.903 3974.061 0.922 -0.165 1.454 -0.08 -0.62 0.78 0.04
1 2.97 297 -1.743 -9.553 0.661 5.066 -1.923 -0.580 1124.867 914.854 4004.042 0.889 0.022 1.451 -0.08 -0.62 0.78 0.04
1 2.98 298 -1.580 -9.764 0.661 5.341 -9.247 0.000 1124.867 914.854 4004.042 0.722 0.232 1.448 -0.08 -0.62 0.78 0.04
1 2.99 299 -1.298 -9.745 0.733 6.622 -14.679 2.350 989.955 914.854 4004.042 0.436 0.213 1.375 -0.08 -0.62 0.78 0.03
1 3.00 300 -1.116 -9.706 0.895 6.958 -14.526 4.730 989.955 914.854 4004.042 0.251 0.175 1.213 -0.08 -0.62 0.78 0.03
1 3.01 301 -1.097 -9.596 0.919 6.134 -12.726 5.890 1109.877 854.893 4019.032 0.227 0.066 1.192 -0.08 -0.62 0.78 0.03
1 3.02 302 -1.125 -9.352 0.675 3.357 -9.857 6.134 1079.896 779.942 3884.120 0.243 -0.177 1.438 -0.08 -0.62 0.78 0.03
1 3.03 303 -1.044 -9.381 0.378 1.953 -7.996 5.829 1004.945 929.994 4019.032 0.154 -0.148 1.731 -0.08 -0.62 0.78 0.03
1 3.04 304 -1.298 -9.295 0.225 0.854 -6.866 5.585 1124.867 869.883 3929.090 0.401 -0.235 1.876 -0.08 -0.62 0.78 0.03
1 3.05 305 -1.384 -9.247 0.024 -0.427 -7.874 5.066 1124.867 869.883 3929.090 0.478 -0.285 2.066 -0.08 -0.62 0.78 0.03
1 3.06 306 -1.365 -9.189 0.038 -1.465 -10.162 4.700 1004.945 899.864 3884.120 0.450 -0.345 2.038 -0.08 -0.62 0.78 0.03
1 3.07 307 -1.403 -9.232 0.077 -4.913 -13.763 2.411 1004.945 899.864 3884.120 0.481 -0.304 1.983 -0.08 -0.62 0.78 0.03
1 3.08 308 -1.393 -9.338 0.177 -6.928 -15.900 -0.092 1004.945 854.893 4019.032 0.467 -0.203 1.863 -0.08 -0.62 0.78 0.03
1 3.09 309 -1.437 -9.462 0.215 -6.622 -18.646 -2.930 1034.926 779.942 3809.019 0.514 -0.087 1.784 -0.08 -0.63 0.78 0.02
1 3.10 310 -1.413 -9.635 0.579 -4.639 -17.700 -4.669 944.984 839.903 3824.009 0.496 0.081 1.400 -0.08 -0.63 0.77 0.02
1 3.11 311 -1.365 -10.319 0.546 -1.526 -10.071 -12.817 1019.936 914.854 3929.090 0.458 0.761 1.419 -0.08 -0.63 0.77 0.02
1 3.12 312 -1.542 -10.875 0.814 1.648 -3.265 -17.792 1019.936 914.854 3929.090 0.657 1.313 1.141 -0.08 -0.63 0.77 0.02
1 3.13 313 -1.748 -10.937 1.619 -0.671 -8.942 -12.512 1004.945 899.864 3914.100 0.887 1.372 0.334 -0.08 -0.63 0.77 0.02
1 3.14 314 -1.609 -11.947 1.705 -11.993 -11.566 -22.949 1004.945 899.864 3914.100 0.769 2.380 0.245 -0.07 -0.63 0.77 0.02
1 3.15 315 -1.465 -12.853 1.896 -13.031 -15.839 -28.473 1034.926 704.991 3914.100 0.656 3.280 0.040 -0.07 -0.63 0.77 0.02
1 3.16 316 -1.312 -11.780 3.180 2.991 -34.119 16.785 869.883 869.883 3899.110 0.568 2.197 -1.268 -0.07 -0.63 0.77 0.02
1 3.17 317 -1.111 -11.253 3.184 12.512 -32.288 22.400 959.975 854.893 4019.032 0.348 1.675 -1.257 -0.07 -0.63 0.77 0.02
1 3.18 318 -1.173 -10.070 2.619 36.316 -19.745 27.466 929.994 929.994 3989.051 0.382 0.503 -0.649 -0.07 -0.63 0.77 0.02
1 3.19 319 -1.451 -9.496 2.457 26.947 -16.296 30.426 929.994 929.994 3989.051 0.622 -0.057 -0.430 -0.07 -0.63 0.78 0.02
1 3.20 320 -1.729 -9.505 2.241 4.089 -19.196 27.954 929.994 974.965 3989.051 0.858 -0.035 -0.178 -0.07 -0.62 0.78 0.02
1 3.21 321 -1.848 -9.821 1.757 -21.698 -32.959 25.299 929.994 974.965 3989.051 0.938 0.285 0.308 -0.07 -0.62 0.78 0.01
1 3.22 322 -1.753 -9.601 1.844 -23.346 -46.875 24.963 914.854 794.932 3899.110 0.808 0.063 0.197 -0.07 -0.63 0.78 0.01
1 3.23 323 -1.427 -9.678 1.959 -14.832 -60.425 23.285 944.984 989.955 3794.028 0.452 0.136 0.051 -0.07 -0.63 0.78 0.01
1 3.24 324 -0.718 -9.410 2.413 1.404 -72.083 18.311 854.893 899.864 3959.071 -0.291 -0.133 -0.421 0.06 0.63 -0.78 0
1 3.25 325 -0.192 -9.094 2.548 8.423 -70.648 13.947 839.903 869.883 3824.009 -0.819 -0.445 -0.537 0.06 0.63 -0.78 0.01
1 3.26 326 0.302 -9.007 2.777 10.407 -62.439 10.376 839.903 869.883 3824.009 -1.306 -0.526 -0.739 0.06 0.63 -0.78 0.01
1 3.27 327 0.699 -8.945 2.911 8.362 -52.216 6.134 824.913 824.913 3989.051 -1.689 -0.583 -0.844 0.05 0.63 -0.78 0.01
1 3.28 328 1.034 -8.902 3.002 1.465 -42.084 0.031 824.913 824.913 3989.051 -2.004 -0.623 -0.910 0.05 0.62 -0.78 0.02
1 3.29 329 1.269 -9.050 3.098 -3.174 -40.375 -3.784 854.893 824.913 3839.149 -2.212 -0.473 -0.988 0.05 0.62 -0.78 0.02
1 3.30 330 1.465 -9.266 3.285 -8.148 -42.145 -4.089 659.870 839.903 3899.110 -2.376 -0.258 -1.164 0.05 0.62 -0.78 0.02
1 3.31 331 1.719 -9.170 3.208 -9.003 -44.769 -5.890 764.952 839.903 3899.110 -2.555 -0.360 -1.082 0.04 0.62 -0.78 0.02
1 3.32 332 1.872 -9.098 3.290 -7.477 -43.640 -6.561 539.948 749.961 3914.100 -2.666 -0.435 -1.162 0.04 0.62 -0.78 0.02
1 3.33 333 2.145 -8.844 3.352 -4.089 -40.863 -6.683 539.948 749.961 3914.100 -2.895 -0.691 -1.218 0.03 0.62 -0.78 0.02
1 3.34 334 2.313 -8.567 3.204 -1.587 -34.393 -6.561 599.909 974.965 3914.100 -3.020 -0.970 -1.060 0.03 0.62 -0.78 0.02
1 3.35 335 2.610 -8.370 3.060 -2.716 -25.238 -9.552 599.909 974.965 3914.100 -3.275 -1.167 -0.905 0.03 0.62 -0.78 0.02
1 3.36 336 2.940 -8.385 2.706 -6.104 -10.407 -16.235 689.851 839.903 4004.042 -3.559 -1.154 -0.544 0.02 0.62 -0.78 0.02
1 3.37 337 3.132 -8.677 2.361 -9.186 -1.465 -21.698 494.978 824.913 3839.149 -3.699 -0.865 -0.199 0.02 0.62 -0.78 0.02
1 3.38 338 2.753 -8.897 2.389 -11.444 7.080 -27.893 389.896 1004.945 3884.120 -3.201 -0.655 -0.246 0.02 0.62 -0.78 0.01
1 3.39 339 2.356 -9.108 2.500 -12.299 10.162 -31.525 404.886 839.903 3869.129 -2.740 -0.450 -0.371 0.02 0.63 -0.78 0.01
1 3.40 340 1.982 -9.467 2.471 -13.458 13.306 -37.201 404.886 839.903 3869.129 -2.301 -0.097 -0.358 0.02 0.63 -0.78 0.01
1 3.41 341 1.489 -9.802 2.476 -13.031 17.975 -40.192 569.929 899.864 4019.032 -1.739 0.232 -0.379 0.01 0.63 -0.78 0
1 3.42 342 0.967 -10.051 2.667 -13.031 18.433 -39.337 569.929 899.864 4019.032 -1.149 0.476 -0.587 -0.01 -0.63 0.78 0
1 3.43 343 0.517 -10.066 2.485 -13.611 10.712 -33.173 494.978 929.994 4064.002 -0.638 0.486 -0.422 -0.01 -0.63 0.78 0.01
1 3.44 344 0.517 -10.090 2.528 -11.810 4.059 -30.853 449.857 944.984 3929.090 -0.586 0.506 -0.482 -0.01 -0.63 0.78 0.01
1 3.45 345 0.608 -10.046 2.615 -8.331 -2.930 -28.839 449.857 944.984 3929.090 -0.629 0.459 -0.583 -0.01 -0.63 0.78 0.01
1 3.46 346 0.838 -9.903 2.428 -2.075 -9.338 -25.482 299.955 989.955 4079.143 -0.765 0.313 -0.412 -0.01 -0.63 0.78 0.02
